what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339274629271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339274641832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339274641991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274642661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274662718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274663533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.print",1339274663549
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1339274666109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274671807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274723536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274729199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274729275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274729282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274746056
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1339274749838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274750837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274750990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274751826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274751888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274751894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274792862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274794271
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1339274798853
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deleteNextWord",1339274799545
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274803931
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1339274805011
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1339274807635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274815476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339274821575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339274821784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339274821940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339274822117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339274822302
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1339274822739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274824205
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1339274827670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1339274828433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274829280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274831331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274832996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339274841971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274846775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274857184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274857803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274860606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274862008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274889361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274893247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274903508
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1339274909212
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1339274911293
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1339274917519
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1339274921139
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1339274930592
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1339274932348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274934990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339274939325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1339274939350
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339274940346
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1339274953602
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1339274953679
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1339274954720
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339274956598
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1339274961580
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1339274961672
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1339274962527
